          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   6 sent_total    199  recv_total    197

node   7  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   3,    3)
          (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   5,    5) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   4,    4) (   1,    1) (   4,    4) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   4,    4) (   1,    1) (   3,    3) (   2,    2) (   1,    1)
          (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2)
          (   5,    5) (   1,    1) (   2,    1) (   4,    4) (   1,    1) (   2,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   2,    1) (   2,    1) (   1,    0) (   1,    1) (   2,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   4,    4)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   4,    4) (   3,    3) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   5,    5) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3)
          (   2,    2) (   1,    1) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   3,    3)
          (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   4,    4)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   1,    1)
          (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   5,    5) (   1,    1)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3)
          (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   4,    4)
          (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2)
          (   1,    1) (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   4,    4) (   1,    1) (   3,    3)
          (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   5,    5)
          (   2,    2) (   3,    3) (   2,    2) (   5,    5) (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   2,    2)
          (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   5,    5) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   4,    4) (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   1,    1)
          (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   2,    2) (   1,    1) (   3,    3)
          (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2)
          (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   2,    2) (   3,    3) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    3)
          (   4,    4) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   3,    3)
          (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   2,    2)
          (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   3,    3)
          (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   1,    1) (   3,    3)
          (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   4,    4) (   4,    4) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   3,    3)
          (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   1,    1)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   3,    3)
          (   2,    2) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   4,    4) (   2,    2)
          (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   2,    2)
          (   5,    5) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   4,    4)
          (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
         
node   7 sent_total   1422  recv_total   1408

node   8  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   3,    3)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3)
          (   1,    1) (   4,    4) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   4,    4) (   3,    3) (   4,    4) (   2,    2)
          (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   1,    1) (   1,    0) (   1,    0) (   2,    2) (   1,    1) (   1,    1) (   1,    0) (   2,    1)
          (   2,    1) (   1,    1) (   1,    0) (   2,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   2,    1) (   1,    0) (   1,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   1,    1)
          (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   4,    4) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   5,    5) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   4,    4)
          (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3)
          (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2)
          (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3)
          (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   5,    5) (   2,    2) (   3,    3) (   1,    1)
          (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   5,    5) (   2,    2) (   2,    2)
          (   2,    2) (   4,    4) (   1,    1) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   3,    3) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   3,    3)
          (   1,    1) (   4,    4) (   1,    1) (   4,    4) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   4,    4) (   1,    1) (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   1,    1) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   4,    4) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   5,    5) (   2,    2) (   5,    5) (   1,    1) (   4,    4)
          (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   4,    4)
          (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   3,    3)
          (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   4,    4) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2)
          (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3)
          (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   3,    3)
          (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   1,    1)
          (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   3,    3)
          (   3,    3) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   1,    1)
          (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
         
node   8 sent_total   1350  recv_total   1331

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   1,    0) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   5,    5) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   4,    4) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3)
          (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   3,    3) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   3,    3) (   2,    2)
          (   3,    3) (   2,    2) (   2,    1) (   1,    0) (   4,    4) (   1,    1) (   3,    3) (   1,    0) (   1,    1) (   2,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   2,    1) (   1,    1) (   2,    2) (   2,    1) (   1,    1) (   1,    0)
          (   2,    2) (   1,    0) (   2,    1) (   2,    2) (   1,    0) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2)
          (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   3,    3)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   3,    3)
          (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   1,    1)
